# Iteration  RMSerrUS  RMSerrSS
   752   0.789872E-04   0.161965    
   753   0.789363E-04   0.161646    
   754   0.788853E-04   0.161327    
   755   0.788341E-04   0.161009    
   756   0.787829E-04   0.160692    
   757   0.787316E-04   0.160375    
   758   0.786802E-04   0.160059    
   759   0.786286E-04   0.159744    
   760   0.785770E-04   0.159429    
   761   0.785252E-04   0.159114    
   762   0.784734E-04   0.158801    
   763   0.784215E-04   0.158488    
   764   0.783694E-04   0.158175    
   765   0.783173E-04   0.157863    
   766   0.782650E-04   0.157552    
   767   0.782127E-04   0.157242    
   768   0.781603E-04   0.156932    
   769   0.781077E-04   0.156622    
   770   0.780551E-04   0.156313    
   771   0.780024E-04   0.156005    
   772   0.779496E-04   0.155698    
   773   0.778966E-04   0.155391    
   774   0.778436E-04   0.155085    
   775   0.777905E-04   0.154779    
   776   0.777373E-04   0.154474    
   777   0.776840E-04   0.154169    
   778   0.776306E-04   0.153865    
   779   0.775772E-04   0.153562    
   780   0.775236E-04   0.153259    
   781   0.774699E-04   0.152957    
   782   0.774162E-04   0.152656    
   783   0.773624E-04   0.152355    
   784   0.773084E-04   0.152054    
   785   0.772544E-04   0.151755    
   786   0.772003E-04   0.151455    
   787   0.771461E-04   0.151157    
   788   0.770919E-04   0.150859    
   789   0.770375E-04   0.150561    
   790   0.769831E-04   0.150265    
   791   0.769285E-04   0.149968    
   792   0.768739E-04   0.149673    
   793   0.768192E-04   0.149378    
   794   0.767644E-04   0.149083    
   795   0.767096E-04   0.148789    
   796   0.766546E-04   0.148496    
   797   0.765996E-04   0.148203    
   798   0.765445E-04   0.147911    
   799   0.764893E-04   0.147620    
   800   0.764341E-04   0.147329    
   801   0.763787E-04   0.147038    
   802   0.763233E-04   0.146748    
   803   0.762678E-04   0.146459    
   804   0.762122E-04   0.146170    
   805   0.761565E-04   0.145882    
   806   0.761008E-04   0.145595    
   807   0.760450E-04   0.145308    
   808   0.759891E-04   0.145021    
   809   0.759331E-04   0.144735    
   810   0.758771E-04   0.144450    
   811   0.758210E-04   0.144165    
   812   0.757648E-04   0.143881    
   813   0.757085E-04   0.143597    
   814   0.756522E-04   0.143314    
   815   0.755958E-04   0.143032    
   816   0.755393E-04   0.142750    
   817   0.754828E-04   0.142468    
